name	raga	seq
palukavEmi nA deivamA - Poornachandrika - Adi - thyagarAja	poornachandrika	rgmrsss.n.p.prsrrgmrsss.n.p.prsrrs.nsrgmpmr.nsrgrs.n.p.prsrrs.nsrgmrgmrs.n.p.prsmppmppmgmrgmpmrgmpmpppmpnpnpmgmrgmpmrgmpnppp'r'snpnpmgmrgmpmrgmp'snpp's'snpmgmpnp'snpmrgmrrsp'r'snpmgmpnp'snpmrgmrrsrgmrsrs.n.prsrgmrsrgmdp'r's'r'g'm'r's'r'r'r's'snp's's'snnpmpprgmrspppppmgmrrgmpmrrsrsssrgmrss.n.prsrgmpmrgmrs
palukE bangAramAyEna - AnandhaBhairavi - Adi - BhadrachalaRamadasu	ananda bhairavi	ppppmGrrmGrs.NsGrGmpp'spmGrrmGrs.NsGrGmppppmp'sN's'sN's'r'G'r'sNdN's'spp'r's'sNNpmGmpmGrGm
palumAru - Devamanohari - Varnam - Adi - PatnamSubramanyaIyer	devamanohari	pmrssrrmmrrs.N.d.NsrmrmpmrsrmpmrsrmpdrmpdN'sNdNpmrs.N.d.Nsrmppmmprmp.NsrmrpmrmpdrmpdNsrmpdN's'r'r's'sN'r's'm'r'm'r'sNdN's'r'm'r'sNdNpmrsrmpmrsr.NsrmrpmrsrmpdNpmrmpdpdNdNpmpdN's'r'm'r'sN's'r'm'r'sNdN'sNdNpmrmN'sNdNpmrs.N.d.NsrmmrmpmsrmpdNpmrs.Nd.N'srmpdNdNpmpmrsrs.N.d.Ns.NsrmrpmrsrmpdNdNpmrsmrmrs.N.d.N.p.d.NsmrspmrsNpmrsrmpdN's'rmpdN's'r'm'r'sNdNpmrsrm'm'r'm'r's'sNd'sNdN'sNdNpmrmpmrsrmpdN'sNdNpmpmrs.N.d.Nsrmrsrmpd.NsrmpdN's's'r'm'r'rrmpmmsrmpdNN'srmpdN's'rmpdN's's'r'm'r'sNdN's'r'sNdNpmmrsr'm'r'm'r's'sNd
Palumaru - Nattai - Varnam - Adi - Patnam Subramanya Iyer	nata	pmgs.nsgss.n.p.N.nsggmsmmgs.nsggmpmgmggmgsmgmpNn's'snppmgssggmnppnppmgmpmggmgsmgmpnp'snpgmpNn'sn's'g'g'm'g's's'g's'snpNn's'g'snppmgs.nsggmpmgsnpmgsmgssgs.nsppmgggmgsmgmpn's'gn'sn's'g'g'm'g'snpNn'snpmnpmgsggm's's'g's'snpmgggmgs.ns.N.nsggmpmgmpNn'snpmgsg.nsggmpNn'snpmgmpnpmgs.n.p.N.nsg.nsggmpmpNn'snppmgmpnpmggmgsmgmpNn's'g'g'm'g'snpNnspmpnpmgmpmgs.n.pg's.nsggmpNn'snpNn's'g'g'm'g'sn'g'snpNn's'g'n's'pnmpmgmpNn
pAlvadiyum mugham - nAtakurunji - Adi - Oothukadu Venkatasubbaiyer	natakurunji	s's's'sN'r's'sNNdmdN'sNdNdmmmmp's's's'sN'r's'sNNd'sN's'r'sNNdN'sNdmmmgmdddNNpdNNdNN's's's'sdNNdmdN'sN'sdN's'sNdN's'sNdmgmgdN'sN'sm's'sNdN's'sNdmgmgdN'sN's's's's's's's's'sN's'sNdNpdN'r'sNdNdpdNdmmm's'm'gmNdddddNmdNs'sNNdmmmNdmgmpgrssrggmmgmNdddNdNd'r's'sN'r'sNNdmmNdmgmppgrssmmp's'sN'r'sNdN's's'sdN's's's'r'g'r'sNdN'sNdN'sNdmdpdN'sN's'smmmmmgsmmmmdNdddNddddN'sN's's's's's'sN'r'sNdNpdN'r'sNdNdmd'sNdmmmmmmmddNNdNdNN's'sNdNNdmdN'sd's'sd's's's'sN'r'sNdNmdN'r'sNdNdd'sNNdN's's's'sNdNmd'sNggmpgrsmgsmmmmmNdNpdNdNN's'r'sNdN'sNdmms's'mg
pAmarajana pAlini - simhEndramadhyamam- Rupakam - MuthuswamiDikshithar	simhendramadhyamam	pMDpD'snDn'sppMGrss.n.D.nspppMDpDDn'sn's'r'G'r'sn'snDpMGrs.n.D.nsnsrspDn'snDpMDpDDn'G'r'snDn'sn'r'G'r'snDpMGrGMpDpMGrsrGMrGMpD'snDn'sn's'r'G'r'snDn'srGMpD'G'r'snDn'sn's'r'G'r'snDn'srGMpDpMp'snD'r's's'r'G'p'M'G'r's'snD'r's'snDnDpMGrGMpMGrs.n.D.p.ns.nsGrGrGMpD'r'snDpMGrGM'snDpDpDpDnpDpDMGGrrss.nsGrGpMpD'snDpMGrGMpMDDpnDpMGrGrrs.n.D.n.D.nsrrsrGrGMGMpMGGrsppMGrGGrrsMGrnDpDppMGrss's's'r'r'G'G'r'snDpMGrGM
panchamAthanga gaNapathi - malahari - Rupakam - MuthuswamiDikshithar	malahari	ppmpDpmgRs.p.DsRmpmmgRpDpmRmpDpmpmgRss.p.DsRmRmpD'R'sDpmmgRpDpmpD's'R'g'R'sDpDppmgRss.p.DsRmRmpD'R'sDpmmgRs.DRs.DsRmmDppmpmpD's'R'sDpDpmppmDpp'sDpmpD's's's'R's'R'sDpDpmpD's'R'g'R's'R'spDpDpmRsRmmmRmppDmpmgRsRs.D.p.DsRmgRmmpDpmpD'R's'RD'spDp'sDpmpmgRssRmgRRs.DRsmpDpmgRDDpD'R's'RD'sD'g'R's'R'sDppmgRs.DsRmgRssDpm
panchanadheesha pAhimAm - poorNachandhrika - Rupakam - Patnam Subramanya Iyer	poornachandrika	rppmrgmrsss.n.prsrgmrgmpmrgmrsrgmpdpmgmrsss.n.prsrgmpmrgmpdpmrgmrsrgmpdpmgmrsrgmrss.n.prsrgmprgmpdp's'r'snpmrgmrsrgmpdp'r'snpmrgmrss.n.psrgmpdp'r's'r'r'g'm'r'snpmgmrspppmgmrgmpdp's'sp'snpmgmrgmpdp's'spdp'r'snpmgmrgmpdp'r's'r's'r'g'm'r'snp'r'r'snpmrgmrspdp'r'snpmgmrgmpdp'r's'r'r'g'm'r'snpnp'r'snpmrgmrspppmgmrss.n.prsrgmrgmpmrrsrgmpmgmrpdp'r'snpmgmrssrs.n.prsrgmrgmpdpmrrsrgmpmgmrpppmgmrgmpdp'spdp'r'snpmgmrgmpdp'r's'r's'r'g'm'r's'r'snp'r'r'snpmrgmrspdp'r'snpmgmrgmpdp'r's'r'r'g'm'r's'r'snpnp'r'snpmrgmrsrpmrgmrsrsrgmrgmpmrdp'r's's'r'g'm'r'sp'r'snpnpmrgmrs
panchAshatpeeta roopiNi - karnAtaka dhEvagAndhAri - Adi - MuthuswamiDikshithar	karnataka dhevagandhari	pp'sN'sNppmmNppmpmmGmmpGmmNpmGmGmGmpNpN'sN's'm'G'r'G'r'r'sN'sNpmpNp'sNppNpmppmGmmpdpN'sN'r'sppNmpNp'sN's'sN's'G'r's'rN'sN's'r'sNdpms.NssmGsrrss.N.Ns.NssmGmpGmGmppNdpmNpmGmprNdppmpp'sNN's's'r's'sN'r's'G'G's'G'm'G'm'G'r's'sNN'sNdpmNppGmGmmGmppppdmpN's'G'r's'sN'r's'sN's's'm'G'G'm'G'r'sNpNp'sNdpmNppmpGmpN
pankajamukha - Nottuswaram - Muthuswami Dikshitar - Thisra Eka - shankarAbharaNam	shankarabharanam	ssgrgrrmgmgggmpdddn's's's's's'r'sn'snn'sndnddn'sr'sndp'spgpdmrmpmgrs.ns
panthuvarALi - chalamujEsEdhi - Varnam - Ata - pOnnaiah piLLai	pantuvarali	sRggRgMgRRs.nsRgMggRRss.n.D.nsRRgRgMgMpDMggMRgRs.n.n.nssRRggMpMMggRRggMgMpDDpMpDnnDn's'RnDn's'RnDpMgMpnDpMgRs.nMpDpMggMMgRRgRpMgRs.nsRRggMMppDDnDn'sn's'RpDn'sRgMpDn's's'sn's'R'g'M'g'g'R'R'sn'g'R'snDpDn's'R'sn'snDpMpMgRs'g'R'snDpMgDMgRs.n.D.nsR.nsRgsRgMsRgMpMgRs.nRRg.nsRgMgMpMnDMgRgMpDMgRsRgMpRgMpDgMpDnMpDn's'Rn's'R'g'R'M'g'g'R'R'sn's'R'snDnnDMDDMgMMgR.nDn'snDpMgMpDnsRgMpDgMpDn's'sn'R'snDDnDpMpDpMggMMRgMppMggMRgnsR.D.nsRg.nsRgMsRgMpnDpgMpDMgRgMMgRsRgRs.n’'Dn.ns.nsggRgMMMgMpDDppMMggRRs.ns.D.nsRgMpppDppDppMgMgRggRgMgRspMgRsgRs.n.D.n.nssRRgMpDpDnDn'sn's'g'R'sn's'R'R'sn's'snDppMgMpDnDn's'R'sn'R's'snDpMDpMgRs.nsgRgMp's'R'g'R'snDMgRs.n‘'DnsRggMMgMMRggsRR.ns.D.nsRgMpDsRgMpDn'snDMnDMgDMgRMgRsR.ns.D.nssRsRgRgMgMpnDMgMpDnDnD'g'R'M'g'Rn'R'gDn'RgMDRgM.D.nRgMpDn's'R's'snDnnDMnpDMpDpMgMRgR.nRgMp
Panthuvarali - SaamiNinne - Varnam - Adi - Shatkala Narasaiya	pantuvarali	sn's'R'snDpMpDn'snD'snDpMgMpgMpDnsRgMpDgMpDn's'g'R'snD'snDpMgMpDMgRs'snDpMgMpnDpMgRsRgMpDDpDnnDn'sDn's'g'R'sn'R'snDpMpDn'R'snDn'snDpMgMpDn's'R'snDpMpDn'snDpMnDpMnDpMDpMgMpDDpMgMpMgMgRsgR.nsRgMpDpDDMgRgMpDMpDnDn's'R'sn'R'snDpMpDn'sn'g'R'sn'R'snDn's'R'snDpMgMpDnpDDpDnDpMpDn'snDpMgMpDnDpMgMpMDMgR.nsRgMDpDpMgRgMgMpDnDpMgMDnpDMpDpMgRsR.ns.D.nsRgMnDpMgMpDnDpMpDpMgMpDpMnDpDpMgpMgRs.nRs.D.nsRgMpDn's'Rn'sDn'snDpMgMnDnDpMgMpDnDpMgRsR.nsRRg.D.D.n.nRRggMMDDnDn's'R'snDp'snDpMgM
para dhEvathEy - Nottuswaram - Muthuswami Dikshitar - Thisra Eka	shankarabharanam	pmggg'sndddn'spdppmgrrrpmggg'sndddn'spdppmgr.ns's'r'g's'rnsndpmgmpdpmgrrr's'r'g's'rn'snd'r'sn'g'r'sndpp'sndpmggg
parAkEla bAlEy - ReethiGowlam - Rupakam - Anai Ayya	reethigowla	sGrGrss.N.NssGrpmGrss.N.NspppdNdmmmGrGmpp'r'sNdmpmGrGmGmpmGpmGrss.N.NsNNN'sNdmmGGmmGmpmN'sNdms.N.Ns.N.NN'sNdm.N.Ns.NsGrs.NsGGmmNNdmNN'sN's'r'sNdmpmGrss.N.NsN's'G'G'r'G'p'm'G'r'sNdN'rN's'r'sNdmpmGrsGGrs.N.pNsNNNN'sNdmGmpmpmGrsppNdmNNN's's'r'sNdmpmGrs.NsGGmGmNN's's'r'G's'r'sNdmGmpmGrGmppNdmNNN's'sN's'G'r'G'p'm'G'r'sppNdmGmppmGrGmpmGrs.N.Nssspp'r'sNdm.N.p.NssppNdmNNN's'r'sNdmpmGrs.NsGmNN's's'r'sNdmpmGrssGmNN's's'r'G's'r'sNdmGmppmGrGm'r'sNdmpmGrssGmNN'sN's'G'r'G'p'm'G'r's'r'sNdmpmGrGm
paralOka sAdhanamE - poorvikalyAni- Adi - ThyagarAja	poorvi kalyani	pMgRss.n.dsRggpMgRsRgRss.n.dsRgMpMgRgMd's'sndndppMgRsRgMgMd'sndpMgRsRgRs'sndndppMgRsRgMdp's'R's's's'sndnpdpdp's'R's's'R's'R'sndnpdpdp's'R'sd's'R's'R'sndnpdppMgRgMd's'sndndpMgRgMgggRgggMppMgMgRsRgMgRggndppMgMgRsRgMgRRss.n.dsRgg
parama pAvanA - Ranjani - Adi - Meesu Krishna Iyer	ranjani	ndMGsrndMGsrsrGMdMGMGsndMGGsrsrGMdMGMGsrGMdndM'sndMGsrsrGMdMGMGsrGMdndM'sndMGsrd'G'sndndMGMGssrGs.n.dssrGMrGMdndMGrGMdd'G'snd's's'snnddd'G'snd's's'r'r'G'sndd'G'snd's's'r'r's'r'G'G's's'snd'sd'G'snd's's'rd'r'r's'r'G'G's's'r'G'snd'sd'G'snd's's'rd'r'r's'r'G'r'G'M'G'r'G'M'G'G'M'd'M'G'G'sd'G'sndd'G'sndndMGMGsrGMd's'sndMGGsrGss.n.dsrGMd's'sndMGGsrGss.n.dsrGMd'sndndMGsrGMd's'r'G'sndM'sndMGsrGMdddddMddddddMddMdnddMGGrGsddddMddMdnddMGGsrGddddMddMd'snddMGMGrGdMMGssGs.dsrGMdndGMdd'G'snd'snMd'sd'G'snd'sndd'r'r's'r'G'G's'sd'G'snd'sndd'rd's'r's'r'G'G's's'r'Gd'G'snd's's'rd'r's'r'G'r'G'M'G'snd's'r'G'M'G'M'd'M'G'G's'd'G'sndd'G'sndndMGMGsrGMd
Parama Sadashiva - Bowli - Adi - Pallavi Duraiswami Iyer	bowli	ggpgRgpDpgpDpDpDggggRgDppgpgRss.DsRgDpgRggggppppDppDpDppDpggggpD's'R's'sn'DDpDp
Paramakaruna sagara - Garudadhwani - Varnam - Adi - Lalgudi G_ Jayaraman	garudadhwani	pgmpdpgrggmpdppdpgrsrgmpgmpgrsrs.dp.d.nsrgmpdn'sdpgrsrgmp's'sdpgmpdpdpgrsrgmpdn'sdpsn's'r'g'm'p'g'r'sdn's'r'sdpgmp'sdpgrsrgmpgrgmpdn'r'sdpdn'sdpgmpgrsrgmpdn's'r'g'r'sgmpdn'sdpsrgmpdgmpdn'sdpgrsrgmpdn's'r'sdpgrgmpdpgrs.d.nsrgmpgrsrgmpdpgrgmpdn's'r'g'r'sdpgr'sdpgmpdpgrgmpgrsgrs.d.nsrgmpgrsrgmpdn's'r'g'm'p'g'r'sdpdn's'r'sdpdn'sdpgmpdpgr'gdpgmpdn'sdpgrsrgmpdn'g'r's'r'sdpgmp'sdpgrgmdpgrs.d.nsrgmpdn's'r'g'r'sdn'sdpgmpgrsrgmpdn's'rg'm'p'g'r'sdn's'r'sdpgmpdpgrsr
ParamaPurusha - Vasantha - Adi - SwathiThirunal	vasantha	smgmddmdn'sndmmgmgRgRs.nsmgmddmdn's'sndnndmgmgRs.nsmgmddmdn'sn'g'R'snd'R'sndmgmgRs.nsmgmddmdn'sn'g'R'sn'R'snd'sndmgmgRs.nsmgmddmdn'sn'g'R'sndn's'R'sn'sndndmdmgRs.nsmgmddmdn'sn'R's's'R'sndndmgRsmgmddmdn'sn'R's's'R'sndmd's's'sndmdn's's'sndmgmgRs.n's's'sndndmmgmdn's'sn'g'R'sn'ss.n's'R's's'R'sndmdn's'R'sdndmgmgRs’n's'm'g'R's'R'sndmd'sn'g'R'sn'R's'sndmgmgRdndmdn's'sn's'R's'snddmdndnmd'sn'R's's'R's'snndmdndnmd'sn'g'R's's'm'g'R's'R'sndmddnmd'sn'g'R's's'm'g'R's'sndmdn's'R's's'R'sndmdgmdn'sndndmgmgR'sng'R's'sndnndmgmdn'sndmgmdmgmgRmmmmmgmgmdmdnmgdmgRs.nmmmmmgmgmdmdn'sndmgmgRs.nsRss.n.d.nsmdmmgdmgs.nsmgRss.nsmgmdmdn'sndmmdndmdn's'sn's'R's'snddmdndnmd'sn'R's's'R's'snndmdndnmd'sn'g'R's's'm'g'R's'R'sndmddnmd'sn'g'R's's'm'g'R's'sndmdn's'R's's'R'sndmdgmdn'sndndmgmgR'sng'R's'sndnndmgmdn'sndmgmdmgmgR
paramAthmudu vEligE - vAgadheeshwari - Adi - thyAgarAja	vagadheeshwari	sgggmpmgpmmgggsgggmdppmmppmdppmmgmgpmmgggsggsggmgmgmgpmpdNdNdN'sNNddppmmmgpmmgggsggsggmgmgmgpmpdNddN'sNdNddppmmgmpmmggggmdppmgmdppdpdNdNdN'sNNddpmmgpmmgggsggmdpmgmdpdN's'g'sN'g's'sNNddppmmgpmmgggNdNdppNdpmmNdNdmpmpdpdNddNdpmNdNddpmpdN'sNNddpmNdNddN'sNNddpmpdN'sNNddpmNdpdN'sNddNdpmppdN'sNNddpmNdNddNdpmpmpdNNddpmNdpdN'sNddNdpmppmpdN's'sN's'g'g'm'm'g'g'g'sNddpmNdpdN'sNdpdN's'g's'sNNddppmmppdN's'g'sNdN's'g'g's's's's's'sNdN's'sdNpNddppmgmpm'm'g'g's'sN's'g'sNdN'sN's'g'sNdpmgmpdN's'g'sNdpmgsmpppdNdpmmpdpdNdNNddddN'sdNmpdNdpmppppdNdpmmpdpdNdN'sNNddppmmgssggmppmpdNdppdNdNdpmpdpdN's'g'sNdpmmgpmmggssggm'sN's'gNdpmmmgpmmggssggmpdNdpmgmpdpNd'sNdpdpdNdNNddppmmppdN's'g'sNdN's'g'g'm'g'g's'sN'g's'sNdpdN's'g's'g'sNdpmgmpdN's'g'sNdpmgmggs.N
paramEshwara jagadhIshwara - Nattai - Adi - MuthuswamiDikshithar	nata	pmpmgmgsss.nssgss.nssggmpnpmgmgsss.nssgss.nssggmpmgmpp'sn'snpmmgpmggssggmpmgmpn's'g's'sn'g'snp'snpmnpmgsggmpp's's'm'g's's's's'snpn's's'g'g'm'g's'sn'snpmggmpn'snpmgmppmpmgpmgsgmgs.nssggmpnpmpnppmnp's'sn'g's's'gn'spnmppn'snpmmgpmgpmgss.n.psgsgpmgmnpmp'snpn's'g'g'm'g's'snNn's'g's'g'm'g's'g'sn's'm'g'sn'snpm
paranjyothishmathi pArvathi - jyothi - Adi - MuthuswamiDikshithar	jyothi	ssggMppDppMgssggsNDpMppDN's'sNDppMggpMMgss.pgsppDMgsgMpDNDpMgss.pgsppDMgMgsp's'sNN'sNDppMppMp's'sN's'g'g's'spMgs.p.p.NsgsgspMp'sNDN's'gN'sDDpMsgs.Np'sp'sNpMggs.NsgggMpNNDNp's's'g'g'g'gp'g'g'sNDNp'sNpMggs'g'sNpM
Paras - kAmAkshi - Geetham - Thriputa - ShyamaShastri	pharaju	gmD'snDmggnDmmgmDn'sn'R's'snDDmgnDDDmgmmgRsgmD'snDpmgmgmDmDn'smgmDmDn's'R's's'R'snDDmDn'snDmggRsssgmDn's'R'smDmDDn'R's'snDpmpmgsnDmggRss.nsmgmDmDn's'R's's'snDDDmDn's'R's's'm'g'R'snDmDn's'R'snDmDn'snDnDmgmDn's
Paras - ThanomthananadhiranA - Thillana - Adi - RamanathapuramSrinivasaIyengar	pharaju	snDpmDpmggpmgRs's'RnDppmpggpmgRssmmgmmDmD'sR'snDmDsmmgmmDmD'sR'smDmDn's's's'sn's'R'sDn'smnDn's'R's's'R'snDn's'g'R'g'g'g'g'm'm'm'm'g'R'R's'g'R'g'm'm'm'm'g'g'g'g'R'R'R'RnnnnmmmmDDnn's's'snDpD'snpDpmpDppmgmDmDn's'snmDn'R's'snDn's'g'R'g'm'm'm'g'R'sn'g'R's'snDD's'snDpmgmpD's's'R'sn'R'snDnpDmpggmDgmDnmDn
parAshakthi eeshwari - gowrI vELAvaLi - Adi - MuthuswamiDikshithar	gowri velavali	s's'sNdddpmpGrmrmpd's'sNd'r'sNdddpmppmGrmGrsmGrmpd's'r'G's'r's'sNdp'sNdppmGrs.N.dspmGrs'sNdd'r's's'r'r'G's'r'G'r'r'G'spmGrs'sNdd'r's's'r'r's'r'm'G'G'r'sp'r's'sNdpd's'rd'r's'r'sNNd'sd's'r'G'rpmpmpmmGrdp'sNdpdmpmGrmpmpdp's'sNd'r'r's's'G'r's's'r'G'sNdpd's'r'G'r'r'sd's'r'm'G'r'sNdp'G'r's'sNddpmmGGrrsrmGrsrmrrmpdd's'sd's'r'm'G'G'r'r'sNdd'r'rd's'rpd'ssrmpd's'r'sNdNdpmpdmpGmGrsrGmpdmpdN'sd'G's'r'sNdpdNpdpmGmGrsrGmpdN'sNdpdN's'r'sNdN'sdNdpmpdN'sNdpmpGmGrGmpdN's'r'G'r'sNdpmdpmGrsrGmpdN's'r
parAshakthi janani - hamsadhwani - Adi - pApanasam sivan	hamsadhwani	snpgp'sn'spn'r'snpgp'sn'spn's'r'snnpngp'sn's'snp'r'snpn'spn's'r'snppngpn's'r'g'r'snpn'rpn'rnppngpnp's's'r'r'r's'r's'r'g'g'r'r's's'g'r's'snpn'snppngpp'g'r's'snpn's'r's'r'snppngpn's'r'snp'snpgp's'g'r's's'r'snp'snpnpgnpgrssn's'g'r'snpn's'r'snpgpnpggrssn's'g'r'snpn's'r'snpgpn's'r'g'r'g'r's'sn's'r's'r'sn'rn'r'g'r'g'r's'snpnn's'r's'r'snp'g'r'r's'snpn's'spn's'r'g'snpngp's's'snpn'r's'r's'r'snpngp's's'snpn'r'g'r's's'g'r's's's's'r'snpn'r's'r'g'r's's's'r'g's's's's'r'snpn'r
parAthparA - vAchaspathi - Adhi - PapanasamSivan	vachaspathi	pdNdpppMgMppdN'sNdpdpdpMgMppddN's'r'sN'r'sNNdpdNdpMgrgMpNdpMgrpMgrssrgMpdN's'r'g'r'sNdpMgrggrrssrgMpdN's'r'sNdpMpppMgrrsgMpdN's'sd'sNNdpMpdN'sNdpMpdN's's'r'g'r'r's's's's'sNdN's's'r'g'r'g'r'r's's'rNdN's's'r'r'g'M'p'M'g'r'sd'r's's'sNdpMdN's's'r'g'M'p'M'g'r's'sN'r's'sNNdN's's'r'r'g'M'p'M'g'r'sd'r'sNNddNNdpddN'sdN'r's'sNNdpMppppMpddpdNNddpNdpMpddpdN'sNdppdpMgrpMgrsgMpMpdNdp's's's'sNdN's's'r'g'r'g'r'r's's'rNdN's's'r'r'g'M'p'M'g'r'sd'r's's'sNdpMdN's's'r'g'M'p'M'g'r's'sN'r's'sNNdN's's'r'r'g'M'p'M'g'r'sd'r'sNNddNNdpddN'sdN'r's'sNNdpM
pArAyO - sumanEsaranjani - Varnam - Adi - Dharmapuram GovindarAjan	sumanesaranjani	pMGspMMGGs.NsGsGMpMNNpMGsGMpNpNpMGMpspMGs.NGGsRsMMGMpNpMpMGMpMpNpN'sN's'GN'sNpMGsGMpNpN'sN's'G'M'G'sN'sNpMGMGsGMpNpNpMGMpMGspMGMGpMGNpMG'sNpMG'G'sNpMGMpN'sGMpNsGMpNN'sNN'sNN'sNpMpMGMpMsGMpNpMGs.N.p.NsGMpNpMGMGs.Ns.NsGMpNpN's'GN'sNMpsGMpNN'sNN'sNpMpNppNpMGMpGMpMGsspMGGssGGGssMMGssppMNMpGM'sNNppMMGGsGGMM's'sGGMM's'sGGMM'ss.Ns.Ns.NsNpMGsGMppMpGMpsGMpNsNpMGsGMpNsGMpN'sMpN'sN'sNpMGs’NsGsGMpN's'sN'sNpMGs’NsGsGMpN'sN's'G'sNpMGMpMGs’NsGMpNsGMpN'sMpN'sN'G'sNpN'sNpMpNpMGMp'sNpMpNpMGMGsGMp
parimaLa ranguni - kAnaDa - Varnam - MishraJhampe - korainAdu natEsha piLLai	kanada	pppmdpddN's'rN'sdpmGmdpGmpGrs.NsGmpmdpmdN's'rN'sddpdpmdN's'sdpmppmGmrs.NsGmdN'sN'sdppmdpdN'sN'sdpmdN'sdN'sN's'G'G'm'G'm'r'sN'sdpmdN's'r's'sdpmdpGmrs.NsGmpmdpmpGmpmdpmdpmpGmpmpGrs.NsGmpmppmdddN'sN's'r'sN's'G'm'rN's'r's'sdppmpGrsmGmpmGmdpddN's'sdpmdpGrs.NsGmpmdN'sdpGmrGmpmGmdpddN's'sdpmdpGrs.NsGmpmdN'sdpmpGmdpmdpGr.Ns.NsGmmdpmpGmrsGpmdpddN's'rN'sdpmpGrsGmpmGmdpddN's'sdpmdpGrs.NsGmpmdN'sdpmpmdpmdpGrsGmpGmdpmpmdN'sdpmpGr.NsmGmpmGmdpddN's'sdpmdpGrs.NsGmpmdN'sdpmddpmpGmddN'sdpmddN's'rN'sdd'G'm'rN'sddGmpGmddpmpGmpmdN'sN's'G'm'r'sGmpmdN's'G'm'r'sN'sdpmpGr.NsGm
paripAhi rAma - rAmapriya - Adi - MysoreVasudevacharya	ramapriya	NdpMppMpMgRgMpdNdNdpdNdpMgRgMpMpddpdN's'sNdNd'sNNdpMgRgMpdpdN's'R'g'R's'sNdpMpMgMgRss.N.d.NsRgMpdN'sNdpddN'sNdNpdN's's's'R'sN'sNdpddN'sNdNpdN'sN's's's'R'g'g'R'g'R's'sNdpddN's'R'sdNpdN's'R's'R's'R'g'R'g'p'M'g'R'sN'g'R's's's'sNNdpMpdN'ssRgMpdN'sNdpMgMpdgMRgMpMpdN's'sNNdpMpdppMgRgMppMpdNdNdN's'R'sNNdNdpMppMggggMpMgRsgMRgMpMp
paripAhimAm nruharE - mOhanam - MishraChapu - SwathiTirunAL	mohanam	gpgrss’d.d.p.dsrgrgpdpgrsrgpgpgpgrsssrs.d.p.dsrgdpggpdpgrsrgpd'sdpgrs.dsrgrs.d’p.dsrdpgrgpd'sd'sdpgrsrgpd'sdpgrssrrgrs.d’p.dsrdpgrgpd'spd'r'sdpgrsrpd's's'sd'r'sddpdpd's'r'g'r'sd's'r'g'r'sdpd's'r's'r'g'p'g'r'sdd's'r'g'r'sdpdd'sdppggpdpdpgpgrsr's'r's'r'g'p'g'r'sdd's'r'g'r'sdpdpdpd'sdppggpd'sdpdpgpgrsrgprsss.d.d’p.dsrgppdgpd'sgdprssssrs.d’p.dsrddpgpddpgpd'sd'sdpgrgpgpdpgrs's'r'sd'sdpdpgrgpd'sp'sdpgrs
paripAlaya raghunAtha - reethigowLam - roopakam - thyAgarAja	reethigowla	NN'sNdpdNdmGmpmGr.NsGrsGmpNpmGmpmGrs.N.p.Ns.NGrrGrs
paripAlayamAm - reethigowlam - Rupakam - SwathiTirunal	reethigowla	NNsGrs.N.p.NNNsGrssrsrNNsGrssGrr.NsGrGmGmppmGrrsNNsGrssGrr.NsGrGmmNNdmGmpmGrsNNsGrsNsGGmGmNN'sN's'G'r'sN'r'sNdmGmpmGrsNNsGrsNsGGmGmNN'sN's'G'G'm'r'sNdmGmpmGrsssNNdmNN'sNdN'sNdmdmdmGsmNN'sNdN'sNNNdN'sNdmNN'sNdN's'G'G'sN'r'sNdmdN'G'sNNdmGrssGrGmNNdmGmNN'sNs'G'r'sN's'G'G'm'G'm'G'r's'r'sNdmpmGrsddNNdddmmpmGGsGsGGmGmNNdmmpmGrGmddNdN'sNNdmmpmGGsGGsGGmGmNNdmNN's's'G'G'sN'r'sNdmdN'G'sNNNddmGrrs
pariyAchakamA - vanaspathi - roopakam - Thyagaraja	vanaspathi	pmrRRss.N.d.NspmrRRss.N.d.NssRrmpdpmrRspmrsRsRs.N.d.Nss.N.d.NsRrmpmpdddpmmppmmrpmrsRsRs.N.d.Nss.N.d.NsRrmpdN's'sNNddpNddppmmrNdpmmrmpdN's'sddN's'sNdN'sNdN's'R's'R'R'r'm'r'R's'sNdNpNdppmpdNdN'sNdppdpmrrRRsddddddddddprmpdNddppmrNdpdpmrRs.N.d.NssssRrmpddN's'sNNdpNdpmmrmpdN's'sddN's'sNdN'sNdN's'R's'R'R'r'm'r'r'R's'sNdNpNdppmpdNdN'sNdppdpmrrRRs
pArthasArathi nannu - madhyamAvathi - Rupakam - Ramanathapuram Shrinivasa Iyengar	madhyamavathi	s's'sNppmpNpNpmrs.NsrmrmpmrmpN'sN'r'sNppmpNpNpmrs.NsrmrmppmrmpN's'r'm'r's'sN'sNprmpN'sNpmrs.NsrmrmppmrmpN's'r'm'r's'rN'spNmprmpN'sNpmrss.NsrrsrmmrrmpNpmrmrsrmpN's'r'm'r's'rN'spNmprmpN'sNpmrs.NsrmNppmrsrsNpN's'r'r'sN'ssrsNpN's'r'sNpN's'r'r'r'r'm'r'r'm'r'r's'sN's'r'sNpprmrssrsNpN's'r'r'sNpN's'r'm'r'r'r'r'm'r'r'm'r'r's'sN's'r'sNpmrmpNrmppppNpNpmppppNmpN'sNpmrsrmppppNpNpmppppNmpN'spN's'r'r'r's'r'm'r's'sN'r'sNpppN'sNpmrmrspN's'r'r'r's'r'm'r's'sN'r'sNpppN'sNpmrsrmpN
